smile_1,smile_2,label
CCCNC(C)C(=O)NC1=CC=CC=C1C,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,25
[Na+].OCCCC([O-])=O,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,53
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,25
CC1=CC=C(SC2=CC=CC=C2N2CCNCC2)C(C)=C1,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,5
CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,25
CCCNC(C)C(=O)NC1=CC=CC=C1C,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,25
COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,25
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,25
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,25
CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,6
CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,53
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,5
BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,46
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,5
CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,5
NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,9
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,25
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,[H][C@@]12[C@@H](C)C3=CC=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,5
ClCCN(CCCl)P1(=O)NCCCO1,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,5
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,25
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,25
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,25
ClC1=CC=CC(Cl)=C1NC1=NCCN1,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,77
CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,6
OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,5
CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,50
